Time,"LP_latitude, longitude805",lp_total_load_kW,trafo_preload_kW,lp_occupancy,storage_lp,storage_soc,trafo_loading_kW
2018-01-03 01:10:00,11.0,11.0,87.748,1.0,8.326672684688674e-13,0.9999999999999978,98.74800000000084
2018-01-03 01:11:00,11.0,11.0,87.6235,1.0,8.326672684688674e-13,0.9999999999999978,98.62350000000085
2018-01-03 01:12:00,11.0,11.0,87.49900000000001,1.0,8.326672684688674e-13,0.9999999999999978,98.49900000000085
2018-01-03 01:13:00,11.0,11.0,87.3745,1.0,8.326672684688674e-13,0.9999999999999978,98.37450000000084
2018-01-03 01:14:00,11.0,11.0,87.25,1.0,8.326672684688674e-13,0.9999999999999978,98.25000000000084
2018-01-03 01:15:00,11.0,11.0,87.1255,1.0,8.326672684688674e-13,0.9999999999999978,98.12550000000084
2018-01-03 01:16:00,11.0,11.0,87.001,1.0,8.326672684688674e-13,0.9999999999999978,98.00100000000084
2018-01-03 01:17:00,11.0,11.0,86.87650000000001,1.0,8.326672684688674e-13,0.9999999999999978,97.87650000000085
2018-01-03 01:18:00,11.0,11.0,86.752,1.0,8.326672684688674e-13,0.9999999999999978,97.75200000000083
2018-01-03 01:19:00,11.0,11.0,86.6275,1.0,8.326672684688674e-13,0.9999999999999978,97.62750000000084
2018-01-03 01:20:00,11.0,11.0,86.503,1.0,8.326672684688674e-13,0.9999999999999978,97.50300000000084
2018-01-03 01:21:00,11.0,11.0,86.6999,1.0,8.326672684688674e-13,0.9999999999999978,97.69990000000084
2018-01-03 01:22:00,11.0,11.0,86.8968,1.0,8.326672684688674e-13,0.9999999999999978,97.89680000000084
2018-01-03 01:23:00,11.0,11.0,87.0937,1.0,8.326672684688674e-13,0.9999999999999978,98.09370000000084
2018-01-03 01:24:00,11.0,11.0,87.2906,1.0,8.326672684688674e-13,0.9999999999999978,98.29060000000084
2018-01-03 01:25:00,10.54163355211861,10.54163355211861,87.4875,1.0,8.326672684688674e-13,0.9999999999999978,98.02913355211945
2018-01-03 01:26:00,9.992589083782413,9.992589083782413,87.6844,1.0,8.326672684688674e-13,0.9999999999999978,97.67698908378325
2018-01-03 01:27:00,9.472140736409841,9.472140736409841,87.8813,1.0,8.326672684688674e-13,0.9999999999999978,97.35344073641068
2018-01-03 01:28:00,8.978799125841084,8.978799125841084,88.0782,1.0,8.326672684688674e-13,0.9999999999999978,97.05699912584191
2018-01-03 01:29:00,8.511152440156946,8.511152440156946,88.2751,1.0,8.326672684688674e-13,0.9999999999999978,96.78625244015778
2018-01-03 01:30:00,8.0678623994502,8.0678623994502,88.472,1.0,8.326672684688674e-13,0.9999999999999978,96.53986239945104
2018-01-03 01:31:00,7.647660426025931,7.647660426025931,88.45779999999999,1.0,8.326672684688674e-13,0.9999999999999978,96.10546042602677
2018-01-03 01:32:00,7.249344014071032,7.249344014071032,88.44359999999999,1.0,8.326672684688674e-13,0.9999999999999978,95.69294401407186
2018-01-03 01:33:00,6.871773288403768,6.871773288403768,88.4294,1.0,8.326672684688674e-13,0.9999999999999978,95.30117328840461
2018-01-03 01:34:00,6.513867742455406,6.513867742455406,88.4152,1.0,8.326672684688674e-13,0.9999999999999978,94.92906774245624
2018-01-03 01:35:00,6.174603146149076,6.174603146149076,88.401,1.0,8.326672684688674e-13,0.9999999999999978,94.57560314614992
2018-01-03 01:36:00,5.85300861482683,5.85300861482683,88.3868,1.0,8.326672684688674e-13,0.9999999999999978,94.23980861482767
2018-01-03 01:37:00,5.548163830837069,5.548163830837069,88.37259999999999,1.0,8.326672684688674e-13,0.9999999999999978,93.9207638308379
2018-01-03 01:38:00,5.2591964098312545,5.2591964098312545,88.3584,1.0,8.326672684688674e-13,0.9999999999999978,93.6175964098321
2018-01-03 01:39:00,4.9852794042329025,4.9852794042329025,88.3442,1.0,8.326672684688674e-13,0.9999999999999978,93.32947940423374
2018-01-03 01:40:00,4.725628936734497,4.725628936734497,88.33,1.0,8.326672684688674e-13,0.9999999999999978,93.05562893673533
2018-01-03 01:41:00,4.479501957050012,4.479501957050012,88.28739999999999,1.0,8.326672684688674e-13,0.9999999999999978,92.76690195705085
2018-01-03 01:42:00,4.246194115503466,4.246194115503466,88.2448,1.0,8.326672684688674e-13,0.9999999999999978,92.49099411550431
2018-01-03 01:43:00,4.025037747368256,4.025037747368256,88.2022,1.0,8.326672684688674e-13,0.9999999999999978,92.2272377473691
2018-01-03 01:44:00,3.815399962189045,3.815399962189045,88.1596,1.0,8.326672684688674e-13,0.9999999999999978,91.97499996218988
2018-01-03 01:45:00,3.616680832618365,3.616680832618365,88.11699999999999,1.0,8.326672684688674e-13,0.9999999999999978,91.7336808326192
2018-01-03 01:46:00,3.4283116775847384,3.4283116775847384,88.0744,1.0,8.326672684688674e-13,0.9999999999999978,91.50271167758558
